Year,Death_Cause_Name,113_Cause_Name,State,Deaths,Age-Adjusted Death Rate
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Pennsylvania,32312,176
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Rhode Island,2339,155.7
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",South Carolina,10418,172
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",South Dakota,1710,150.1
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Tennessee,16019,202.2
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Texas,45346,169.2
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Utah,3749,150.2
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Vermont,1332,152.5
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Virginia,14861,154.5
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Washington,11582,138.8
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",West Virginia,4849,192
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Wisconsin,11860,157.6
2017,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Wyoming,1001,148.9
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),United States,55672,14.3
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Alabama,1176,20.2
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Alaska,66,11.7
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Arizona,876,10.1
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Arkansas,720,19.8
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),California,6340,14.6
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Colorado,577,10.1
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Connecticut,675,13.1
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Delaware,184,14.9
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),District of Columbia,79,11.4
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Florida,3057,9.6
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Georgia,1400,13.8
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Hawaii,637,29.6
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Idaho,255,13.7
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Illinois,2402,15.6
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Indiana,1078,13.8
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Iowa,578,13.2
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Kansas,546,15
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Kentucky,932,18.1
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Louisiana,785,15.1
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Maine,301,15.2
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Maryland,990,14
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Massachusetts,1433,15.9
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Michigan,1798,14.2
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Minnesota,697,9.9
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Mississippi,782,23
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Missouri,1281,16.7
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Montana,185,13.3
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Nebraska,393,16.2
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Nevada,636,19.6
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),New Hampshire,230,13.1
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),New Jersey,1337,11.7
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),New Mexico,338,13.6
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),New York,4517,17.7
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),North Carolina,2076,17.5
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),North Dakota,147,15.3
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Ohio,2243,14.9
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Oklahoma,625,13.9
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Oregon,573,11.1
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Pennsylvania,2718,14.6
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Rhode Island,206,13.9
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),South Carolina,723,12.3
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),South Dakota,217,19
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Tennessee,1656,21.3
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Texas,2954,11.2
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Utah,334,13.3
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Vermont,86,9.7
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Virginia,1245,13.1
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Washington,1041,12.6
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),West Virginia,458,18.2
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Wisconsin,974,12.9
2017,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Wyoming,115,17.5
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",United States,47173,14
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Alabama,836,16.6
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Alaska,200,27
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Arizona,1327,18.2
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Arkansas,631,20.8
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",California,4312,10.5
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Colorado,1181,20.3
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Connecticut,405,10.5
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Delaware,112,11.6
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",District of Columbia,47,6.6
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Florida,3227,14
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Georgia,1451,13.6
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Hawaii,227,15.2
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Idaho,392,23.2
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Illinois,1474,11.2
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Indiana,1092,16.3
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Iowa,479,15
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Kansas,553,19.1
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Kentucky,770,16.9
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Louisiana,720,15.2
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Maine,274,18.9
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Maryland,630,9.9
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Massachusetts,682,9.5
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Michigan,1457,14.1
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Minnesota,783,13.9
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Mississippi,445,15
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Missouri,1151,18.5
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Montana,311,28.9
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Nebraska,275,14.7
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Nevada,627,20.3
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",New Hampshire,265,18.9
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",New Jersey,795,8.3
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",New Mexico,491,23.3
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",New York,1696,8.1
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",North Carolina,1521,14.3
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",North Dakota,154,20.1
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Ohio,1740,14.8
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Oklahoma,756,19.1
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Oregon,825,19
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Pennsylvania,2030,15
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Rhode Island,129,11.8
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",South Carolina,838,16.3
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",South Dakota,191,22.5
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Tennessee,1166,16.8
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Texas,3778,13.4
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Utah,663,22.7
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Vermont,112,18.3
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Virginia,1179,13.4
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Washington,1297,16.9
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",West Virginia,393,21.1
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Wisconsin,926,15.4
2017,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Wyoming,157,26.9
2017,Cancer,Malignant neoplasms (C00-C97),United States,599108,152.5
2017,Cancer,Malignant neoplasms (C00-C97),Alabama,10410,170
2017,Cancer,Malignant neoplasms (C00-C97),Alaska,926,139.2
2017,Cancer,Malignant neoplasms (C00-C97),Arizona,12008,135.8
2017,Cancer,Malignant neoplasms (C00-C97),Arkansas,6517,173.6
2017,Cancer,Malignant neoplasms (C00-C97),California,59516,136.8
2017,Cancer,Malignant neoplasms (C00-C97),Colorado,7829,131
2017,Cancer,Malignant neoplasms (C00-C97),Connecticut,6608,139.6
2017,Cancer,Malignant neoplasms (C00-C97),Delaware,2085,160.4
2017,Cancer,Malignant neoplasms (C00-C97),District of Columbia,1031,152.8
2017,Cancer,Malignant neoplasms (C00-C97),Florida,45131,145.9
2017,Cancer,Malignant neoplasms (C00-C97),Georgia,17135,154.9
2017,Cancer,Malignant neoplasms (C00-C97),Hawaii,2456,128.6
2017,Cancer,Malignant neoplasms (C00-C97),Idaho,3020,153.2
2017,Cancer,Malignant neoplasms (C00-C97),Illinois,24150,157.9
2017,Cancer,Malignant neoplasms (C00-C97),Indiana,13462,170
2017,Cancer,Malignant neoplasms (C00-C97),Iowa,6449,158
2017,Cancer,Malignant neoplasms (C00-C97),Kansas,5494,157.2
2017,Cancer,Malignant neoplasms (C00-C97),Kentucky,10145,185.7
2017,Cancer,Malignant neoplasms (C00-C97),Louisiana,9513,174.9
2017,Cancer,Malignant neoplasms (C00-C97),Maine,3391,170.8
2017,Cancer,Malignant neoplasms (C00-C97),Maryland,10796,151.5
2017,Cancer,Malignant neoplasms (C00-C97),Massachusetts,12934,149.3
2017,Cancer,Malignant neoplasms (C00-C97),Michigan,20671,161.3
2017,Cancer,Malignant neoplasms (C00-C97),Minnesota,9896,146.8
2017,Cancer,Malignant neoplasms (C00-C97),Mississippi,6526,183.1
2017,Cancer,Malignant neoplasms (C00-C97),Missouri,12971,167.3
2017,Cancer,Malignant neoplasms (C00-C97),Montana,2145,152.6
2017,Cancer,Malignant neoplasms (C00-C97),Nebraska,3502,152.6
2017,Cancer,Malignant neoplasms (C00-C97),Nevada,5283,155.3
2017,Cancer,Malignant neoplasms (C00-C97),New Hampshire,2760,153.5
2017,Cancer,Malignant neoplasms (C00-C97),New Jersey,16264,144.6
2017,Cancer,Malignant neoplasms (C00-C97),New Mexico,3620,138.3
2017,Cancer,Malignant neoplasms (C00-C97),New York,34956,141.2
2017,Cancer,Malignant neoplasms (C00-C97),North Carolina,19474,157.1
2017,Cancer,Malignant neoplasms (C00-C97),North Dakota,1280,142.6
2017,Cancer,Malignant neoplasms (C00-C97),Ohio,25643,171.2
2017,Cancer,Malignant neoplasms (C00-C97),Oklahoma,8203,177.3
2017,Cancer,Malignant neoplasms (C00-C97),Oregon,8083,154.2
2017,Cancer,Malignant neoplasms (C00-C97),Pennsylvania,28387,161
2017,Cancer,Malignant neoplasms (C00-C97),Rhode Island,2154,154.2
2017,Cancer,Malignant neoplasms (C00-C97),South Carolina,10356,162.7
2017,Cancer,Malignant neoplasms (C00-C97),South Dakota,1715,156.9
2017,Cancer,Malignant neoplasms (C00-C97),Tennessee,14302,173.4
2017,Cancer,Malignant neoplasms (C00-C97),Texas,40668,146.5
2017,Cancer,Malignant neoplasms (C00-C97),Utah,3161,120.3
2017,Cancer,Malignant neoplasms (C00-C97),Vermont,1434,164.5
2017,Cancer,Malignant neoplasms (C00-C97),Virginia,15064,152.6
2017,Cancer,Malignant neoplasms (C00-C97),Washington,12664,148.4
2017,Cancer,Malignant neoplasms (C00-C97),West Virginia,4654,179.4
2017,Cancer,Malignant neoplasms (C00-C97),Wisconsin,11318,153.2
2017,Cancer,Malignant neoplasms (C00-C97),Wyoming,948,136.1
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",United States,50633,13
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Alabama,980,16.5
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Alaska,54,9.9
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Arizona,540,6.2
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Arkansas,725,19.7
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",California,3887,8.9
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Colorado,503,8.9
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Connecticut,554,11.2
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Delaware,205,16.1
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",District of Columbia,67,10
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Florida,3172,10.1
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Georgia,1942,18.6
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Hawaii,208,10.7
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Idaho,170,9
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Illinois,2565,16.8
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Indiana,1440,18.5
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Iowa,367,8.8
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kansas,541,15
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kentucky,1024,19.4
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Louisiana,1076,20.6
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Maine,260,13
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Maryland,830,11.9
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Massachusetts,1193,13.4
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Michigan,1874,14.7
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Minnesota,537,7.7
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Mississippi,741,21.7
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Missouri,1515,19.6
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Montana,129,9.2
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Nebraska,226,9.5
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Nevada,299,9
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",New Hampshire,169,9.4
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",New Jersey,1591,13.9
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",New Mexico,330,12.9
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",New York,2296,9.1
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",North Carolina,2040,17.1
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",North Dakota,122,12.9
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Ohio,2237,15
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Oklahoma,461,10.2
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Oregon,377,7.3
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Pennsylvania,2898,15.9
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Rhode Island,176,11.6
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",South Carolina,950,15.5
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",South Dakota,75,6.8
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Tennessee,1140,14.4
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Texas,4256,16
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Utah,384,15.4
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Vermont,29,3.3
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Virginia,1618,16.9
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Washington,439,5.3
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",West Virginia,436,17.1
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Wisconsin,922,12.5
2017,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Wyoming,63,9.5
2016,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alabama,2755,55.5
2016,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alaska,439,63.1
2016,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arizona,4010,54.2
2016,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arkansas,1604,51.8
2016,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",California,13213,32
2016,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Colorado,2880,51.2
2016,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Connecticut,1978,50.3
